TransactionID;TransactionDate;Amount;TransactionType;AccountType
26029;2022-08-19;7856;Withdrawal;Checking
26030;2022-02-13;399;Deposit;Savings
26031;2022-10-31;61;Deposit;Savings
26032;2022-01-10;817;Withdrawal;Checking
26033;2022-05-30;256;Deposit;Checking
26034;2023-01-01;28;Deposit;Checking
26035;2022-08-05;467;Deposit;Savings
26036;2022-08-08;262;Withdrawal;Checking
26037;2022-04-01;174;Withdrawal;Savings
26038;2022-05-13;133;Deposit;Savings
26039;2022-09-18;937;Deposit;Savings
26040;2022-02-28;483;Deposit;Savings
26041;2022-09-29;454;Withdrawal;Checking
26042;2022-05-22;394;Deposit;Savings
26043;2022-03-29;34;Withdrawal;Savings
26044;2022-09-02;85;Deposit;Savings
26045;2022-03-17;297;Withdrawal;Checking
26046;2022-12-01;344;Deposit;Checking
26047;2022-02-19;428;Deposit;Checking
26048;2022-12-09;437;Deposit;Checking
26049;2022-02-06;720;Deposit;Savings
26050;2022-06-02;520;Withdrawal;Checking
26051;2022-08-24;374;Withdrawal;Savings
26052;2022-02-06;686;Withdrawal;Savings
26053;2022-05-12;167;Deposit;Savings
26054;2022-03-18;817;Withdrawal;Savings
26055;2022-07-19;921;Withdrawal;Savings
26056;2022-12-13;216;Deposit;Savings
26057;2022-05-03;966;Withdrawal;Savings
26058;2022-05-15;382;Withdrawal;Checking
26059;2022-11-16;589;Deposit;Checking
26060;2022-02-26;213;Withdrawal;Checking
26061;2022-01-13;767;Withdrawal;Savings
26062;2022-04-16;781;Deposit;Savings
26063;2022-09-16;349;Withdrawal;Checking
26064;2022-10-04;548;Withdrawal;Checking
26065;2022-11-01;470;Withdrawal;Checking
26066;2022-07-12;902;Withdrawal;Checking
26067;2022-07-27;295;Withdrawal;Checking
26068;2022-06-25;949;Withdrawal;Savings
26069;2022-08-25;82;Deposit;Savings
26070;2022-02-11;184;Deposit;Savings
26071;2022-11-15;253;Deposit;Checking
26072;2022-01-01;501;Withdrawal;Checking
26073;2022-04-23;322;Withdrawal;Savings
26074;2022-02-10;180;Withdrawal;Savings
26075;2022-11-11;781;Deposit;Checking
26076;2022-08-14;9;Withdrawal;Savings
26077;2022-04-21;708;Deposit;Savings
26078;2022-05-29;574;Withdrawal;Savings
26079;2022-01-07;677;Withdrawal;Checking
26080;2022-08-03;142;Deposit;Savings
26081;2022-06-07;728;Deposit;Checking
26082;2022-06-18;328;Deposit;Savings
26083;2022-04-13;424;Withdrawal;Savings
26084;2022-12-04;54;Withdrawal;Savings
26085;2022-07-01;607;Withdrawal;Checking
26086;2022-04-09;805;Withdrawal;Savings
26087;2022-11-10;943;Withdrawal;Savings
26088;2022-11-29;969;Deposit;Savings
26089;2022-09-25;843;Deposit;Checking
26090;2022-10-16;518;Deposit;Savings
26091;2022-02-17;40;Withdrawal;Checking
26092;2022-04-18;8584;Withdrawal;Savings
26093;2022-08-04;276;Deposit;Checking
26094;2022-08-31;570;Withdrawal;Savings
26095;2022-05-25;516;Withdrawal;Checking
26096;2022-07-17;507;Deposit;Checking
26097;2022-12-06;952;Deposit;Savings
26098;2022-10-15;601;Deposit;Savings
26099;2022-02-26;331;Withdrawal;Savings
26100;2022-01-24;343;Withdrawal;Checking
26101;2022-12-09;514;Deposit;Savings
26102;2022-08-15;404;Withdrawal;Savings
26103;2022-08-11;285;Withdrawal;Savings
26104;2022-10-01;380;Withdrawal;Checking
26105;2022-04-02;883;Withdrawal;Savings
26106;2022-07-18;158;Withdrawal;Savings
26107;2022-02-21;866;Withdrawal;Checking
26108;2022-01-26;23;Deposit;Checking
26109;2022-10-04;904;Deposit;Savings
26110;2022-01-12;137;Deposit;Savings
26111;2022-05-17;879;Deposit;Savings
26112;2022-12-07;625;Withdrawal;Checking
26113;2022-06-14;682;Withdrawal;Savings
26114;2022-06-29;990;Deposit;Checking
26115;2022-12-10;724;Withdrawal;Checking
26116;2022-06-13;23;Deposit;Savings
26117;2022-02-24;746;Deposit;Checking
26118;2022-11-24;841;Deposit;Checking
26119;2022-09-18;690;Withdrawal;Savings
26120;2022-11-05;584;Withdrawal;Savings
26121;2022-05-05;65;Deposit;Checking
26122;2022-06-27;29;Withdrawal;Savings
26123;2022-08-03;198;Withdrawal;Checking
26124;2022-09-22;404;Deposit;Checking
26125;2022-07-18;242;Deposit;Savings
26126;2022-09-08;264;Deposit;Checking
26127;2022-09-03;573;Deposit;Checking
26128;2022-07-20;700;Deposit;Checking
26129;2022-02-04;807;Withdrawal;Savings
26130;2022-09-10;361;Deposit;Checking
26131;2022-09-27;986;Deposit;Savings
26132;2022-01-06;646;Withdrawal;Checking
26133;2022-10-24;804;Withdrawal;Checking
26134;2022-09-03;217;Withdrawal;Checking
26135;2022-01-21;119;Deposit;Savings
26136;2022-05-03;523;Deposit;Checking
26137;2022-11-19;829;Deposit;Checking
26138;2022-03-10;108;Withdrawal;Savings
26139;2022-04-25;202;Deposit;Checking
26140;2022-04-25;933;Deposit;Savings
26141;2022-12-24;699;Withdrawal;Savings
26142;2022-01-07;790;Withdrawal;Checking
26143;2022-02-11;273;Deposit;Savings
26144;2022-11-03;46;Deposit;Savings
26145;2022-02-10;628;Deposit;Savings
26146;2022-03-09;997;Deposit;Checking
26147;2022-11-04;209;Deposit;Checking
26148;2022-09-02;363;Deposit;Checking
26149;2022-05-23;903;Deposit;Checking
26150;2022-10-04;438;Withdrawal;Checking
26151;2022-08-15;682;Withdrawal;Checking
26152;2022-03-20;794;Withdrawal;Savings
26153;2022-04-16;245;Deposit;Savings
26154;2022-06-08;419;Deposit;Savings
26155;2022-06-08;68;Deposit;Checking
26156;2022-08-02;252;Withdrawal;Checking
26157;2022-06-06;663;Deposit;Savings
26158;2022-02-09;94;Deposit;Savings
26159;2022-11-27;6836;Deposit;Savings
26160;2022-03-20;409;Deposit;Savings
26161;2022-04-17;6981;Deposit;Savings
26162;2022-08-02;802;Deposit;Savings
26163;2022-01-29;996;Deposit;Savings
26164;2022-05-10;9059;Deposit;Checking
26165;2022-04-15;295;Deposit;Checking
26166;2022-01-28;76;Withdrawal;Checking
26167;2022-03-26;703;Withdrawal;Savings
26168;2022-07-07;619;Deposit;Checking
26169;2022-12-14;932;Deposit;Checking
26170;2022-01-24;729;Deposit;Savings
26171;2022-01-01;954;Withdrawal;Checking
26172;2022-10-25;754;Withdrawal;Savings
26173;2022-11-28;520;Deposit;Savings
26174;2022-01-05;101;Withdrawal;Savings
26175;2022-02-02;652;Deposit;Savings
26176;2022-11-24;129;Deposit;Checking
26177;2022-10-25;421;Withdrawal;Savings
26178;2022-01-13;6;Withdrawal;Checking
26179;2022-08-26;10;Withdrawal;Savings
26180;2022-01-09;890;Withdrawal;Checking
26181;2022-08-22;582;Deposit;Checking
26182;2022-03-05;683;Deposit;Checking
26183;2022-03-04;271;Deposit;Savings
26184;2022-01-30;9791;Withdrawal;Savings
26185;2022-03-14;295;Deposit;Savings
26186;2022-12-10;290;Deposit;Checking
26187;2022-01-24;36;Deposit;Checking
26188;2022-06-10;649;Withdrawal;Savings
26189;2022-05-31;480;Withdrawal;Savings
26190;2022-12-05;3;Deposit;Checking
26191;2022-09-28;952;Deposit;Checking
26192;2022-12-27;37;Withdrawal;Savings
26193;2022-02-21;957;Withdrawal;Checking
26194;2022-11-19;21;Withdrawal;Checking
26195;2022-05-23;916;Deposit;Savings
26196;2022-12-11;110;Deposit;Checking
26197;2022-10-28;671;Deposit;Savings
26198;2022-08-29;330;Withdrawal;Checking
26199;2022-05-21;917;Withdrawal;Savings
26200;2022-05-31;162;Deposit;Savings
26201;2022-03-11;872;Withdrawal;Savings
26202;2022-05-26;995;Deposit;Savings
26203;2022-02-23;987;Withdrawal;Checking
26204;2022-06-12;595;Withdrawal;Checking
26205;2022-04-17;741;Withdrawal;Checking
26206;2022-04-24;179;Deposit;Savings
26207;2022-07-27;292;Deposit;Checking
26208;2022-03-15;191;Deposit;Checking
26209;2022-10-23;746;Withdrawal;Checking
26210;2022-08-13;8360;Deposit;Savings
26211;2022-01-12;588;Withdrawal;Checking
26212;2022-08-26;582;Deposit;Checking
26213;2022-03-04;827;Withdrawal;Savings
26214;2022-05-23;761;Withdrawal;Checking
26215;2022-05-31;733;Withdrawal;Savings
26216;2022-01-24;357;Deposit;Checking
26217;2022-09-28;460;Deposit;Savings
26218;2022-04-01;871;Withdrawal;Savings
26219;2022-06-10;439;Deposit;Savings
26220;2022-08-30;465;Deposit;Checking
26221;2022-07-20;676;Withdrawal;Checking
26222;2022-03-29;5575;Deposit;Savings
26223;2022-10-10;867;Deposit;Savings
26224;2022-12-06;845;Deposit;Savings
26225;2022-11-05;388;Withdrawal;Savings
26226;2022-10-16;702;Withdrawal;Checking
26227;2022-10-25;254;Deposit;Savings
26228;2022-08-18;167;Withdrawal;Checking
26229;2022-03-13;6099;Withdrawal;Savings
26230;2022-12-31;584;Deposit;Savings
26231;2022-09-27;496;Deposit;Savings
26232;2022-01-28;780;Withdrawal;Checking
26233;2022-05-29;214;Withdrawal;Savings
26234;2022-10-31;886;Withdrawal;Checking
26235;2022-01-15;5923;Deposit;Checking
26236;2022-09-14;719;Deposit;Checking
26237;2022-02-04;140;Withdrawal;Savings
26238;2022-06-04;258;Withdrawal;Checking
26239;2022-03-04;6204;Withdrawal;Checking
26240;2022-06-23;555;Deposit;Checking
26241;2022-10-28;792;Deposit;Checking
26242;2022-01-06;198;Withdrawal;Savings
26243;2022-08-21;945;Withdrawal;Checking
26244;2022-08-30;880;Deposit;Savings
26245;2022-08-28;550;Deposit;Savings
26246;2022-07-02;141;Withdrawal;Checking
26247;2022-11-04;564;Deposit;Savings
26248;2022-03-15;339;Withdrawal;Savings
26249;2022-08-15;537;Withdrawal;Checking
26250;2022-09-04;6688;Withdrawal;Savings
26251;2022-03-23;529;Withdrawal;Savings
26252;2022-09-28;16;Withdrawal;Checking
26253;2022-12-21;655;Withdrawal;Savings
26254;2022-10-27;870;Withdrawal;Checking
26255;2022-11-10;165;Deposit;Checking
26256;2022-10-13;381;Deposit;Checking
26257;2022-10-01;344;Withdrawal;Savings
26258;2022-12-28;676;Deposit;Checking
26259;2022-11-11;661;Withdrawal;Savings
26260;2022-07-16;311;Deposit;Savings
26261;2022-05-22;107;Deposit;Checking
26262;2022-06-27;256;Deposit;Savings
26263;2022-10-13;6866;Withdrawal;Savings
26264;2022-02-23;907;Withdrawal;Savings
26265;2022-09-17;200;Withdrawal;Savings
26266;2022-10-19;190;Withdrawal;Checking
26267;2022-10-10;117;Deposit;Checking
26268;2022-09-23;936;Deposit;Checking
26269;2022-10-19;406;Withdrawal;Checking
26270;2022-12-09;450;Withdrawal;Savings
26271;2022-05-01;885;Deposit;Savings
26272;2022-07-22;267;Deposit;Savings
26273;2022-08-20;606;Withdrawal;Savings
26274;2022-04-06;156;Deposit;Savings
26275;2022-09-25;437;Withdrawal;Savings
26276;2022-11-27;612;Withdrawal;Checking
26277;2022-03-08;366;Withdrawal;Savings
26278;2022-11-21;545;Deposit;Checking
26279;2022-02-13;136;Withdrawal;Checking
26280;2022-12-01;423;Withdrawal;Checking
26281;2022-08-04;634;Deposit;Checking
26282;2022-05-20;175;Deposit;Checking
26283;2022-11-08;567;Withdrawal;Checking
26284;2022-05-16;407;Withdrawal;Savings
26285;2022-11-30;233;Deposit;Savings
26286;2022-08-22;789;Withdrawal;Savings
26287;2022-02-27;69;Deposit;Savings
26288;2022-07-18;767;Withdrawal;Savings
26289;2022-05-10;983;Deposit;Savings
26290;2022-07-07;869;Withdrawal;Savings
26291;2022-08-06;161;Deposit;Savings
26292;2022-04-24;577;Withdrawal;Savings
26293;2022-09-07;852;Withdrawal;Checking
26294;2022-07-10;657;Deposit;Savings
26295;2022-05-10;300;Withdrawal;Checking
26296;2022-03-05;458;Withdrawal;Checking
26297;2022-01-19;324;Deposit;Savings
26298;2022-10-08;81;Withdrawal;Checking
26299;2022-10-17;498;Withdrawal;Savings
26300;2022-12-02;503;Deposit;Savings
26301;2022-06-04;720;Withdrawal;Checking
26302;2022-12-23;722;Deposit;Savings
26303;2022-11-24;845;Deposit;Savings
26304;2022-04-27;7809;Deposit;Savings
26305;2022-06-11;812;Withdrawal;Checking
26306;2022-06-06;313;Withdrawal;Checking
26307;2022-05-06;921;Withdrawal;Checking
26308;2022-03-12;833;Deposit;Savings
26309;2022-03-09;689;Withdrawal;Savings
26310;2022-03-23;929;Withdrawal;Savings
26311;2022-02-14;393;Deposit;Savings
26312;2022-03-17;612;Deposit;Checking
26313;2022-01-25;144;Withdrawal;Checking
26314;2022-01-15;931;Deposit;Checking
26315;2022-09-06;507;Deposit;Savings
26316;2022-12-25;486;Deposit;Checking
26317;2022-06-16;760;Withdrawal;Checking
26318;2022-12-13;793;Withdrawal;Checking
26319;2022-04-07;597;Deposit;Savings
26320;2022-08-17;429;Deposit;Savings
26321;2022-08-17;600;Withdrawal;Savings
26322;2022-06-04;560;Withdrawal;Checking
26323;2022-04-05;979;Withdrawal;Savings
26324;2022-09-12;7822;Withdrawal;Savings
26325;2022-11-12;245;Withdrawal;Savings
26326;2022-03-01;310;Withdrawal;Savings
26327;2022-11-27;67;Deposit;Savings
26328;2022-11-09;113;Deposit;Checking
26329;2022-05-07;693;Withdrawal;Savings
26330;2022-08-31;918;Deposit;Savings
26331;2022-07-19;741;Deposit;Savings
26332;2022-10-21;860;Withdrawal;Savings
26333;2022-02-26;7939;Deposit;Savings
26334;2022-09-03;589;Deposit;Checking
26335;2022-07-08;880;Deposit;Checking
26336;2022-01-16;5211;Withdrawal;Checking
26337;2022-09-24;634;Deposit;Savings
26338;2022-11-22;703;Withdrawal;Checking
26339;2022-07-14;489;Deposit;Checking
26340;2022-10-19;175;Withdrawal;Savings
26341;2022-12-04;782;Withdrawal;Savings
26342;2022-05-08;539;Deposit;Checking
26343;2022-05-23;300;Withdrawal;Checking
26344;2022-01-22;482;Deposit;Savings
26345;2022-05-31;682;Withdrawal;Savings
26346;2022-10-25;141;Withdrawal;Checking
26347;2022-07-18;39;Withdrawal;Savings
26348;2022-03-28;19;Deposit;Savings
26349;2022-12-08;170;Deposit;Checking
26350;2022-03-28;668;Deposit;Checking
26351;2022-10-04;390;Deposit;Savings
26352;2022-04-13;829;Withdrawal;Checking
26353;2022-07-18;11;Withdrawal;Savings
26354;2022-11-13;224;Withdrawal;Savings
26355;2022-04-07;962;Deposit;Savings
26356;2022-02-09;283;Deposit;Savings
26357;2022-02-09;662;Withdrawal;Checking
26358;2022-01-14;5019;Deposit;Savings
26359;2022-03-11;438;Deposit;Checking
26360;2022-04-27;86;Deposit;Checking
26361;2022-04-14;464;Withdrawal;Savings
26362;2022-10-29;49;Deposit;Savings
26363;2022-02-01;933;Withdrawal;Checking
26364;2022-10-05;130;Deposit;Checking
26365;2022-07-27;6411;Deposit;Checking
26366;2022-10-23;343;Deposit;Checking
26367;2022-04-12;968;Deposit;Savings
26368;2022-01-27;702;Deposit;Savings
26369;2022-05-06;687;Withdrawal;Checking
26370;2022-06-24;498;Withdrawal;Checking
26371;2022-08-01;586;Withdrawal;Checking
26372;2022-12-16;713;Deposit;Checking
26373;2022-08-17;13;Withdrawal;Savings
26374;2022-10-14;957;Withdrawal;Savings
26375;2022-11-09;604;Withdrawal;Checking
26376;2022-03-07;260;Deposit;Savings
26377;2022-11-30;918;Deposit;Savings
26378;2022-12-31;78;Deposit;Savings
26379;2022-08-21;182;Deposit;Checking
26380;2022-04-11;423;Deposit;Savings
26381;2022-04-12;229;Deposit;Savings
26382;2022-01-31;571;Withdrawal;Checking
26383;2022-10-23;693;Withdrawal;Checking
26384;2022-01-03;740;Deposit;Checking
26385;2022-11-11;66;Deposit;Savings
26386;2022-07-17;108;Withdrawal;Savings
26387;2022-08-03;949;Withdrawal;Savings
26388;2022-03-25;337;Deposit;Checking
26389;2022-11-21;715;Withdrawal;Checking
26390;2022-03-25;14;Withdrawal;Checking
26391;2022-04-20;521;Deposit;Checking
26392;2022-03-22;371;Withdrawal;Checking
26393;2022-09-16;838;Withdrawal;Savings
26394;2022-02-16;233;Withdrawal;Checking
26395;2022-12-29;55;Withdrawal;Checking
26396;2022-03-19;468;Deposit;Savings
26397;2022-12-04;752;Withdrawal;Checking
26398;2022-06-24;892;Withdrawal;Checking
26399;2022-01-18;5564;Deposit;Savings
26400;2022-10-19;931;Deposit;Savings
26401;2022-05-12;736;Deposit;Checking
26402;2022-07-05;295;Deposit;Checking
26403;2022-03-16;851;Deposit;Savings
26404;2022-06-06;967;Deposit;Savings
26405;2022-10-29;876;Deposit;Savings
26406;2022-08-21;655;Withdrawal;Checking
26407;2022-03-14;160;Withdrawal;Savings
26408;2022-04-08;759;Withdrawal;Savings
26409;2022-08-11;369;Deposit;Savings
26410;2022-10-03;429;Deposit;Savings
26411;2022-03-06;161;Withdrawal;Savings
26412;2022-08-30;32;Deposit;Savings
26413;2022-01-27;594;Withdrawal;Checking
26414;2022-06-03;833;Deposit;Checking
26415;2022-03-28;380;Withdrawal;Savings
26416;2022-10-23;661;Withdrawal;Checking
26417;2022-12-02;267;Deposit;Savings
26418;2022-04-02;339;Withdrawal;Checking
26419;2022-04-04;6590;Withdrawal;Checking
26420;2022-11-10;224;Withdrawal;Checking
26421;2022-01-23;951;Deposit;Checking
26422;2022-02-28;117;Withdrawal;Savings
26423;2022-09-08;542;Withdrawal;Savings
26424;2022-11-21;737;Withdrawal;Checking
26425;2022-04-08;941;Deposit;Savings
26426;2022-10-07;143;Withdrawal;Checking
26427;2022-06-02;465;Withdrawal;Checking
26428;2022-09-05;161;Deposit;Savings
26429;2022-08-25;477;Deposit;Checking
26430;2022-08-20;951;Deposit;Savings
26431;2022-06-03;242;Deposit;Checking
26432;2022-11-13;207;Deposit;Checking
26433;2022-07-27;936;Deposit;Checking
26434;2022-05-17;245;Deposit;Checking
26435;2022-05-11;692;Withdrawal;Savings
26436;2022-09-22;58;Withdrawal;Checking
26437;2022-04-03;921;Withdrawal;Checking
26438;2022-11-14;624;Withdrawal;Checking
26439;2022-03-24;401;Withdrawal;Savings
26440;2022-02-20;758;Deposit;Savings
26441;2022-01-06;363;Withdrawal;Checking
26442;2022-08-22;406;Deposit;Checking
26443;2022-12-30;780;Deposit;Checking
26444;2022-11-09;38;Deposit;Savings
26445;2022-06-07;163;Withdrawal;Savings
26446;2022-05-23;5493;Deposit;Checking
26447;2022-07-02;279;Deposit;Savings
26448;2022-09-14;103;Deposit;Savings
26449;2022-04-15;529;Withdrawal;Savings
26450;2022-09-27;630;Deposit;Savings
26451;2022-03-12;293;Withdrawal;Savings
26452;2022-01-09;705;Deposit;Savings
26453;2022-01-13;411;Deposit;Savings
26454;2022-12-12;78;Deposit;Savings
26455;2022-08-27;858;Withdrawal;Checking
26456;2022-04-22;767;Deposit;Checking
26457;2022-11-05;591;Withdrawal;Checking
26458;2022-04-17;928;Withdrawal;Savings
26459;2022-09-05;801;Withdrawal;Savings
26460;2022-12-30;538;Deposit;Checking
26461;2022-12-30;497;Withdrawal;Checking
26462;2022-08-14;757;Deposit;Savings
26463;2022-12-05;136;Deposit;Savings
26464;2022-08-02;576;Withdrawal;Checking
26465;2022-10-31;461;Withdrawal;Checking
26466;2022-10-31;145;Withdrawal;Savings
26467;2022-01-30;297;Withdrawal;Checking
26468;2022-09-20;518;Deposit;Checking
26469;2022-07-13;628;Deposit;Checking
26470;2022-01-19;170;Withdrawal;Savings
26471;2022-05-17;686;Deposit;Checking
26472;2022-03-18;470;Deposit;Checking
26473;2022-08-15;283;Withdrawal;Savings
26474;2022-06-14;330;Withdrawal;Savings
26475;2022-11-21;766;Deposit;Checking
26476;2022-04-09;695;Withdrawal;Checking
26477;2022-01-29;841;Deposit;Savings
26478;2022-06-09;838;Deposit;Savings
26479;2022-02-05;733;Withdrawal;Savings
26480;2022-03-31;531;Withdrawal;Savings
26481;2022-10-12;669;Withdrawal;Savings
26482;2022-11-02;293;Withdrawal;Checking
26483;2022-03-03;556;Deposit;Checking
26484;2022-07-28;603;Deposit;Savings
26485;2022-08-01;5;Deposit;Savings
26486;2022-01-30;358;Deposit;Savings
26487;2022-09-08;325;Deposit;Checking
26488;2022-10-18;712;Deposit;Checking
26489;2022-11-21;313;Withdrawal;Savings
26490;2022-09-25;707;Deposit;Checking
26491;2022-10-16;907;Withdrawal;Checking
26492;2022-02-08;618;Deposit;Savings
26493;2022-01-16;232;Deposit;Savings
26494;2022-04-06;94;Deposit;Checking
26495;2022-01-22;699;Withdrawal;Checking
26496;2022-08-23;649;Withdrawal;Checking
26497;2022-12-11;794;Deposit;Savings
26498;2022-06-15;423;Withdrawal;Checking
26499;2022-11-03;657;Deposit;Savings
26500;2022-09-07;784;Deposit;Checking
26501;2022-02-10;299;Withdrawal;Checking
26502;2022-12-10;644;Withdrawal;Savings
26503;2022-09-06;439;Deposit;Checking
26504;2022-04-03;21;Withdrawal;Checking
26505;2022-09-26;287;Withdrawal;Checking
26506;2022-01-09;347;Deposit;Checking
26507;2022-01-09;619;Deposit;Checking
26508;2022-12-13;692;Withdrawal;Savings
26509;2022-02-22;403;Withdrawal;Savings
26510;2022-04-19;200;Deposit;Checking
26511;2022-05-27;925;Deposit;Checking
26512;2022-01-20;104;Deposit;Savings
26513;2022-08-12;245;Withdrawal;Savings
26514;2022-08-01;852;Deposit;Checking
26515;2022-07-03;375;Deposit;Savings
26516;2022-07-24;543;Deposit;Checking
26517;2022-02-13;372;Deposit;Savings
26518;2022-05-18;578;Withdrawal;Savings
26519;2022-12-17;982;Withdrawal;Savings
26520;2022-06-24;867;Deposit;Checking
26521;2022-07-18;710;Withdrawal;Savings
26522;2022-10-02;197;Deposit;Checking
26523;2022-10-12;291;Withdrawal;Checking
26524;2022-05-28;55;Withdrawal;Checking
26525;2022-04-02;603;Deposit;Savings
26526;2022-11-30;490;Deposit;Checking
26527;2022-06-15;434;Withdrawal;Checking
26528;2022-06-06;24;Withdrawal;Checking
26529;2022-12-26;872;Deposit;Checking
26530;2022-01-19;390;Withdrawal;Savings
26531;2022-04-04;287;Withdrawal;Checking
26532;2022-09-22;751;Deposit;Savings
26533;2022-09-19;665;Withdrawal;Checking
26534;2022-04-30;290;Withdrawal;Checking
26535;2022-04-09;746;Withdrawal;Checking
26536;2022-11-11;8584;Deposit;Savings
26537;2022-09-28;265;Withdrawal;Checking
26538;2022-09-20;884;Deposit;Savings
26539;2022-07-23;188;Deposit;Savings
26540;2022-07-20;353;Deposit;Checking
26541;2022-06-14;367;Deposit;Savings
26542;2022-06-09;858;Withdrawal;Checking
26543;2022-07-12;649;Withdrawal;Savings
26544;2022-08-13;10;Withdrawal;Checking
26545;2022-05-27;539;Withdrawal;Savings
26546;2022-08-02;6716;Deposit;Savings
26547;2022-01-24;621;Deposit;Savings
26548;2022-06-25;244;Withdrawal;Checking
26549;2022-11-27;119;Deposit;Checking
26550;2022-04-30;88;Withdrawal;Checking
26551;2022-09-03;171;Deposit;Checking
